	ID	Title	Ressort	Date
324935	z00100324944	Itzstein, unser Stern	Wissen	2012
324936	z00100324945	Registraturen der Hölle	Wissen	2012
324942	z00100324951	Ist die Gebärdensprache international einheitlich?	Wissen	2012
324948	z00100324957	Sandy wütet auf US-Festland	Wissen	2012
324949	z00100324958	Flutwellen	Wissen	2012
324951	z00100324960	Neuer Sturm bedroht US-Ostküste	Wissen	2012
324955	z00100324964	Slowenien wird deutsch	Wissen	2012
324960	z00100324969	XXL	Wissen	2012
324962	z00100324971	Sturz aus schwarzem Himmel	Wissen	2012
324965	z00100324974	Töten ist menschlich	Wissen	2012
324971	z00100324980	Keiner lebt so lang wie Männer in Israel	Wissen	2012
324976	z00100324985	Job-Maschinen	Wissen	2012
324997	z00100325006	Deutlich weniger Jugendliche rauchen	Wissen	2012
325000	z00100325009	Swiss made	Wissen	2012
325007	z00100325016	Je härter die Drogenpolitik, desto höher das Aids-Risiko	Wissen	2012
325009	z00100325018	Forscher machen Schmallenberg-Virus sichtbar	Wissen	2012
325013	z00100325022	Erdet euch!	Wissen	2012
325015	z00100325024	Verkaufsstopp für Grippe-Impfstoffe von Novartis	Wissen	2012
325020	z00100325029	Sisyphos im Stall	Wissen	2012
325021	z00100325030	Nasa spart sich Marsmissionen	Wissen	2012
325023	z00100325032	Geht doch!	Wissen	2012
325024	z00100325033	"""Regeln ohne Wenn und Aber"""	Wissen	2012
325026	z00100325035	Hurrikan Isaac bewegt sich unerwartet schnell auf Golfküste zu	Wissen	2012
325035	z00100325044	Stromer suchen Anschluss	Wissen	2012
325036	z00100325045	Das Netz von morgen	Wissen	2012
325039	z00100325048	Der Weltuntergang zieht sich	Wissen	2012
325041	z00100325050	Als Einstein wackelte	Wissen	2012
325044	z00100325053	Japan muss sich auf das Unerwartbare vorbereiten	Wissen	2012
325045	z00100325054	Bundesgerichtshof erlaubt Stammzell-Patente unter Auflagen	Wissen	2012
325046	z00100325055	Gibt es in der Natur Lebewesen mit Rädern?	Wissen	2012
325047	z00100325056	Wir müssen Leuchttürme bauen	Wissen	2012
325055	z00100325064	The Energiewende	Wissen	2012
325058	z00100325067	Grauen fällt uns an	Wissen	2012
325064	z00100325073	Doppelte Ernte vom Dach	Wissen	2012
325065	z00100325074	Rover Curiosity sendet erstes Farbfoto vom Mars	Wissen	2012
325070	z00100325079	Europa blickt mit neuem Fernrohr zur Sonne	Wissen	2012
325071	z00100325080	Tausende Kinder vermutlich an Noroviren im Schulessen erkrankt	Wissen	2012
325073	z00100325082	Schildkröten bezahlten Sex mit dem Leben	Wissen	2012
325074	z00100325083	US-Forscher entdecken Diamant-Planeten	Wissen	2012
325075	z00100325084	Die Debatte um resistente Keime verwirrt Verbraucher	Wissen	2012
325083	z00100325092	Die Falle der Monogamie	Wissen	2012
325090	z00100325099	Neuer Planet ist bester Kandidat für außerirdisches Leben	Wissen	2012
325096	z00100325105	"""Ich möchte nicht in der New Yorker U-Bahn sitzen, wenn Sandy kommt"""	Wissen	2012
325097	z00100325106	UN-Wissenschaftsrat zur biologischen Vielfalt entsteht in Bonn	Wissen	2012
325114	z00100325123	Experten rätseln, wie Forscher Wissen über Killervirus teilen können	Wissen	2012
325118	z00100325127	Japan nimmt zwei Atomreaktoren wieder ans Netz	Wissen	2012
325119	z00100325128	Reist eine Familie mit dem Auto umweltfreundlicher als mit der Bahn?	Wissen	2012
325120	z00100325129	Bequemer einkaufen	Wissen	2012
325122	z00100325131	Grönlands Eis schmilzt in Höchstgeschwindigkeit	Wissen	2012
325125	z00100325134	Der Einstein der Mathematik	Wissen	2012
325132	z00100325141	Gefährlicher Keim kursiert erneut im Klinikum Bremen	Wissen	2012
325142	z00100325151	Stille Abende am Rhein	Wissen	2012
325143	z00100325152	Mit optischen Tricks der Angebeteten imponieren	Wissen	2012
325151	z00100325160	Nach Jahren der Dürre schöpfen Australiens Farmer Hoffnung	Wissen	2012
325165	z00100325174	Japan drückt sich um eine Perspektive nach Fukushima	Wissen	2012
325167	z00100325176	EU-Kommission plant strengere Regeln für Tabakindustrie	Wissen	2012
325168	z00100325177	Die Vielen und ihr Eigentum	Wissen	2012
325170	z00100325179	Spender gesucht	Wissen	2012
325171	z00100325180	Vier von fünf bayerischen Gletschern schmelzen weg	Wissen	2012
325179	z00100325188	"""Embryonale Stammzellen sind ganz sicher keine Embryonen"""	Wissen	2012
325180	z00100325189	Big Blue	Wissen	2012
325190	z00100325199	Mehr als jeder zweite US-Bezirk ist Notstandsgebiet	Wissen	2012
325192	z00100325201	Mutiertes Gen begünstigt Alzheimer im Alter	Wissen	2012
325197	z00100325206	Der perfekte Gleiter	Wissen	2012
325200	z00100325209	New Yorker Börsen schließen wegen Hurrikan Sandy	Wissen	2012
325202	z00100325211	Was Mutters Blut verrät	Wissen	2012
325205	z00100325214	Unsere Vorfahren liefen aufrecht und schwangen sich durch Bäume	Wissen	2012
325206	z00100325215	Der große Selbstbetrug	Wissen	2012
325213	z00100325222	Diese Garnele kann Blitz und Donner	Wissen	2012
325214	z00100325223	Feuer frei!	Wissen	2012
325223	z00100325232	Der Präsident als Bube	Wissen	2012
325225	z00100325234	"""Es geht auch ohne Operation"""	Wissen	2012
325230	z00100325239	Hummer und Sichel	Wissen	2012
325233	z00100325242	Kristallnacht im August	Wissen	2012
325242	z00100325251	Wie wir morgen Auto fahren	Wissen	2012
325244	z00100325253	Sind Töpfe aus Kupfer gefährlich?	Wissen	2012
325253	z00100325262	Verkeimte Schmerzmittel lösen Meningitis-Welle aus	Wissen	2012
325257	z00100325266	Haitis endloser Seuchenzug	Wissen	2012
325259	z00100325268	Aigner will Lockerung des Gentechnik-Verbots verhindern	Wissen	2012
325265	z00100325274	Achtunddreißig Jahre überwacht	Wissen	2012
325266	z00100325275	Enthalten Kartoffelchips suchtfördernde Substanzen?	Wissen	2012
325267	z00100325276	Im Bubble Tea blubbert es gefährlich	Wissen	2012
325282	z00100325291	Astronomen entdecken zwei Planeten mit Ersatzsonne	Wissen	2012
325291	z00100325300	Schleichende Vergiftung	Wissen	2012
325292	z00100325301	Tsunami-Warnung in Japan nach starkem Beben	Wissen	2012
325302	z00100325311	"""Keinen Schritt zurück!"""	Wissen	2012
325304	z00100325313	Mit Röntgenblick nach schwarzen Löchern jagen	Wissen	2012
325309	z00100325318	"""Mit George ist eine Ikone für den Naturschutz gestorben"""	Wissen	2012
325312	z00100325321	Mit Bio und Gentechnik gegen die Dürre	Wissen	2012
325315	z00100325324	Das falsche Silikon	Wissen	2012
325316	z00100325325	"Heißt es ""Wer zuerst kommt, mahlt zuerst""?"	Wissen	2012
325325	z00100325334	Grippe-Erreger bleiben auch 2012 ein Risiko	Wissen	2012
325326	z00100325335	Historiker Eric Hobsbawm ist tot	Wissen	2012
325329	z00100325338	"""Manche Ärzte möchten HIV-Positive nicht behandeln"""	Wissen	2012
325338	z00100325347	Krank machende Anziehung	Wissen	2012
325340	z00100325349	Zukunft mit Kindern	Wissen	2012
325347	z00100325356	Lob der Erfahrung	Wissen	2012
325351	z00100325360	»Ihr habt mich!«	Wissen	2012
325368	z00100325377	Ethikrat sieht Intersexuelle nicht mehr als Kranke per se	Wissen	2012
325372	z00100325381	Holocaust und Porajmos	Wissen	2012
325373	z00100325382	Erste Chinesin im All	Wissen	2012
325374	z00100325383	Die Jäger der Katze	Wissen	2012
325378	z00100325387	Ecuador wirft US-Forschern DNA-Schmuggel vor	Wissen	2012
325393	z00100325402	Brauner Schnee	Wissen	2012
325394	z00100325403	Das Gesetz der Insel	Wissen	2012
325396	z00100325405	"""Mehr überlebende Frühchen bedeuten mehr Infektionen"""	Wissen	2012
325397	z00100325406	Verantworten statt antworten	Wissen	2012
325401	z00100325410	Kunstwerke aus dem Innern	Wissen	2012
325403	z00100325412	Atomstadt Berlin	Wissen	2012
325407	z00100325416	"""Dass wir es schaffen, eine Familie zu sein"""	Wissen	2012
325408	z00100325417	Der selbst gewählte Tod	Wissen	2012
325410	z00100325419	Thatcher war von Falkland-Invasion völlig überrascht	Wissen	2012
325416	z00100325425	Auto zum Einstöpseln	Wissen	2012
325420	z00100325429	Der einsame Gewinner	Wissen	2012
325422	z00100325431	Auf Dresdens Barrikaden	Wissen	2012
325432	z00100325441	Überlebenschancen kleiner Kinder weltweit gestiegen	Wissen	2012
325434	z00100325443	"""Fangprämien"""	Wissen	2012
325438	z00100325447	Krieg im Busch	Wissen	2012
325441	z00100325450	Feuer in New York, Hochwasser in New Jersey	Wissen	2012
325447	z00100325456	"""Wir an der Küste sind ersetzbar, die in Manhattan nicht"""	Wissen	2012
325449	z00100325458	Unbekannte Origenes-Predigten in München entdeckt	Wissen	2012
325450	z00100325459	Fehlzündung	Wissen	2012
325453	z00100325462	Wenn der Körper verrücktspielt, können Würmer helfen	Wissen	2012
325455	z00100325464	Dieser Giftfisch ist plump, aber windschnittig	Wissen	2012
325462	z00100325471	Der Urknall	Wissen	2012
325468	z00100325477	Dank Heftpflaster-Patent zum Weltkonzern	Wissen	2012
325476	z00100325485	Zukunftspreis für den Zweiohr-Effekt	Wissen	2012
325486	z00100325495	Experiment mit 60.000 Haushalten	Wissen	2012
325497	z00100325506	EU plant Verbot von Menthol- und Slim-Zigaretten	Wissen	2012
325499	z00100325508	Streit über mögliche Organspende-Manipulation in München	Wissen	2012
325505	z00100325514	Mediziner trainieren gelähmten Ratten das Laufen wieder an	Wissen	2012
325509	z00100325518	Pazifikregion bleibt von Tsunami verschont	Wissen	2012
325512	z00100325521	USA geben ersten HIV-Heimtest frei	Wissen	2012
325517	z00100325526	Das Geheimnis bunter Barsche	Wissen	2012
325518	z00100325527	Geldgeber bestimmen den Kampf gegen Malaria	Wissen	2012
325521	z00100325530	Der Chefmaschinist	Wissen	2012
325527	z00100325536	Betreiber lokalisieren Leck an Förderplattform	Wissen	2012
325529	z00100325538	Schöner wohnen	Wissen	2012
325530	z00100325539	Ist Bio auch gesünder?	Wissen	2012
325535	z00100325544	Ein Lebensende, das nie zum Präzedenzfall taugte	Wissen	2012
325539	z00100325548	Kein Platz für kluge Köpfe	Wissen	2012
325540	z00100325549	"""Unsere Fehler sind Eure Herausforderungen"""	Wissen	2012
325542	z00100325551	Im schwarzen Loch	Wissen	2012
325544	z00100325553	"Fundstück 748 – ""Bemalte Büste der Königin"""	Wissen	2012
325549	z00100325558	Brauchen wir den Weltklimarat noch?	Wissen	2012
325552	z00100325561	Live: Marsrover Curiosity erfolgreich gelandet	Wissen	2012
325556	z00100325565	Per Seilbahn aus der Favela	Wissen	2012
325564	z00100325573	Zickende Autos	Wissen	2012
325572	z00100325581	Die Apokalypse in den Köpfen	Wissen	2012
325573	z00100325582	Forscher dämpfen Angst vor Strahlenschäden nach dem GAU	Wissen	2012
325574	z00100325583	Kliniken vergeben Spenderorgane zunehmend eigenständig	Wissen	2012
325576	z00100325585	Worauf ist noch Verlass?	Wissen	2012
325579	z00100325588	Arktische Tiefsee verschandelt zur Müllkippe	Wissen	2012
325581	z00100325590	Nur allerbeste Nazis	Wissen	2012
325583	z00100325592	Der erste Weihnachtsbaum stand im Zunfthaus	Wissen	2012
325586	z00100325595	Als Musik ihre Flüchtigkeit verlor	Wissen	2012
325588	z00100325597	Mehr CO2 für dicke Brummer	Wissen	2012
325589	z00100325598	Putin scheitert als nationaler Retter	Wissen	2012
325590	z00100325599	"""Dragon"" kehrt von ISS-Flug zurück"	Wissen	2012
325599	z00100325608	"""Hässliches wird passieren"""	Wissen	2012
325600	z00100325609	Und alle Fragen offen	Wissen	2012
325607	z00100325616	Jene eine Stunde im Hafen	Wissen	2012
325609	z00100325618	Beipackzettel für die Psychotherapie	Wissen	2012
325614	z00100325623	BP zahlt 7,8 Milliarden Dollar für die Ölpest	Wissen	2012
325617	z00100325626	Wie ein Maulwurf in die Freiheit	Wissen	2012
325618	z00100325627	Eine Scholle so groß wie Meck-Pomm treibt im Pazifik	Wissen	2012
325620	z00100325629	Ein Saurier ist aus der Zeit gefallen	Wissen	2012
325621	z00100325630	Mehr Gefühl fürs Gemüse	Wissen	2012
325624	z00100325633	Bloß kein Gequatsche	Wissen	2012
325626	z00100325635	Tierärzte fordern besseres Management in Massenbetrieben	Wissen	2012
325629	z00100325638	Schisser mit Heldenstatus	Wissen	2012
325630	z00100325639	Vom Busen der Bäckereifachverkäuferin	Wissen	2012
325633	z00100325642	Goebbels' Liebesbriefe empören Holocaust-Überlebende	Wissen	2012
325637	z00100325646	Die Roboter kommen	Wissen	2012
325638	z00100325647	Forscher entdecken ältesten Maya-Kalender	Wissen	2012
325639	z00100325648	CDU will Jagd auf Wölfe erlauben	Wissen	2012
325641	z00100325650	Die Teilchen der Tiefsee	Wissen	2012
325647	z00100325656	Neutrino-Grüße aus Hongkong	Wissen	2012
325653	z00100325662	Essenslieferant Sodexo will erkrankte Schüler entschädigen	Wissen	2012
325655	z00100325664	Vogelgrippe-Forscher stoppen Arbeit am Supervirus	Wissen	2012
325658	z00100325667	"Giftige Irrfahrt der brennenden ""MSC Flaminia"""	Wissen	2012
325661	z00100325670	Roboterchens Marsfahrt	Wissen	2012
325665	z00100325674	Unsere Intuition ist nicht egoistisch	Wissen	2012
325669	z00100325678	Die Prüfer waren Schwindler	Wissen	2012
325674	z00100325683	Hat Schluckauf einen Sinn?	Wissen	2012
325676	z00100325685	Die umstrittene Geschichte eines Findelkindes	Wissen	2012
325677	z00100325686	Klimawandel verkarstet die Korallenriffe der Welt	Wissen	2012
325678	z00100325687	Säugling in Berliner Charité an Keimen gestorben	Wissen	2012
325681	z00100325690	Dreck im Kopf	Wissen	2012
325686	z00100325695	Millionen sind ohne Strom, Tausende auf der Flucht	Wissen	2012
325696	z00100325705	Explosionsgefahr auf Gasplattform vorerst gebannt	Wissen	2012
325700	z00100325709	Havarie vor Helsinki	Wissen	2012
325701	z00100325710	Nasa meldet erfolgreiche Curiosity-Landung auf dem Mars	Wissen	2012
325706	z00100325715	Ohne Wiederkehr	Wissen	2012
325707	z00100325716	Mindestens 16 Tote und 200 Verletzte durch Erdbeben in Norditalien	Wissen	2012
325715	z00100325724	Die Schöne und das Personalbiest	Wissen	2012
325717	z00100325726	"""Unvergleichlich"""	Wissen	2012
325722	z00100325731	Schnappschuss vom unsichtbaren Massemonster	Wissen	2012
325727	z00100325736	Schiefergas könnte das Energiethema 2013 werden	Wissen	2012
325729	z00100325738	Vererbbare Therapie	Wissen	2012
325732	z00100325741	Kann man die Echtheit von Gold mit den Zähnen testen?	Wissen	2012
325735	z00100325744	Dem Abgrund entgegen	Wissen	2012
325738	z00100325747	Unter Fallenstellern	Wissen	2012
325741	z00100325750	Eine Frau in Berlin	Wissen	2012
325744	z00100325753	Satellit filmt Tornado auf der Sonne	Wissen	2012
325746	z00100325755	Der Mensch wählt nach seinen Genen	Wissen	2012
325747	z00100325756	Viele Kinderlebensmittel zu süß und zu fett	Wissen	2012
325749	z00100325758	"""Wer Angst hat, dass ihm Ideen geklaut werden, der hat nicht genug"""	Wissen	2012
325751	z00100325760	Halo-Forschungsflugzeug startet zu erster Mission	Wissen	2012
325754	z00100325763	"""Unfassbar. Aber so war das"""	Wissen	2012
325755	z00100325764	Rooaaarrrr!	Wissen	2012
325758	z00100325767	Auch Deutschland stoppt Verkauf von Grippe-Impfstoff	Wissen	2012
325765	z00100325774	Kannst du knicken	Wissen	2012
325767	z00100325776	Return to Sender	Wissen	2012
325779	z00100325788	Strauch ohne Stimulanz	Wissen	2012
325780	z00100325789	Mehr als eine Million Frühchen sterben jedes Jahr	Wissen	2012
325784	z00100325793	Wem gehört die Welt?	Wissen	2012
325786	z00100325795	Keine Exklusivverträge mit Pharmakonzernen!	Wissen	2012
325788	z00100325797	Malaria tötete im Jahr 2010 doppelt so oft wie vermutet	Wissen	2012
325793	z00100325802	"""Wir wollten frei sein"""	Wissen	2012
325796	z00100325805	Auch deutsche Frauen sollen sich PIP-Brustimplantate entfernen lassen	Wissen	2012
325798	z00100325807	Energiewende 1899	Wissen	2012
325802	z00100325811	Mitten in der Nacht trifft Sandy auf Land	Wissen	2012
325992	z00100326001	Alle schwitzen, ich komme mir vor wie ein Teich	Sport	2012
325993	z00100326002	"""Ich bin nicht wie die anderen"""	Sport	2012
325997	z00100326006	Früher Extremsport, heute Lifestyle	Sport	2012
325999	z00100326008	"""Optische Zensur bringt nichts"""	Sport	2012
326002	z00100326011	Fechterin Heidemann gewinnt erste deutsche Olympia-Medaille	Sport	2012
326003	z00100326012	Brasiliens Fußballchef Teixeira tritt ab	Sport	2012
326004	z00100326013	Die Einsamkeit der Rugby-Recken	Sport	2012
326006	z00100326015	Sammer wird Sportdirektor bei Bayern München	Sport	2012
326007	z00100326016	"""In Deutschland war ich ein Morgenmuffel"""	Sport	2012
326011	z00100326020	Schalke verliert, Hannover spielt Remis	Sport	2012
326012	z00100326021	Ein Spiel, eine Straße, zwei Länder	Sport	2012
326017	z00100326026	Kugelstoßerin muss Goldmedaille zurückgeben	Sport	2012
326021	z00100326030	Acht Badminton-Spielerinnen wegen Betrugs disqualifiziert	Sport	2012
326022	z00100326031	"""Der Sportausschuss hat kein Interesse am Anti-Doping-Kampf"""	Sport	2012
326025	z00100326034	Zwanzigers Skandal-Buch	Sport	2012
326027	z00100326036	Hertha unterliegt im Abstiegs-Streit – und kämpft weiter	Sport	2012
326036	z00100326045	London rockt bis zum Erlöschen des olympischen Feuers	Sport	2012
326037	z00100326046	Londoner halten Olympische Spiele für Geldverschwendung	Sport	2012
326038	z00100326047	Die verkaufte Olympia-Ausstellung	Sport	2012
326040	z00100326049	Dieter Hecking wird Wolfsburgs neuer Trainer	Sport	2012
326044	z00100326053	Anand, Gelfand und Elefant	Sport	2012
326047	z00100326056	Was halten junge Mädchen von einem dicken Mann?	Sport	2012
326049	z00100326058	Miami Heat sind neuer NBA-Meister	Sport	2012
326051	z00100326060	Alkoholverbot? Ist Sepp Blatter besoffen?	Sport	2012
326059	z00100326068	Wenn der Blinde den Sehenden durchschleppt	Sport	2012
326066	z00100326075	Uli Hoeneß schreit kein Schwein tot	Sport	2012
326068	z00100326077	Neuer sagt für Argentinien-Testspiel ab	Sport	2012
326072	z00100326081	"""Hinter dem Tor alles grün. Herrlich!"""	Sport	2012
326074	z00100326083	6.000 Schweden auf einer Insel in Kiew	Sport	2012
326077	z00100326086	Dietmar Hopp und der Regelbruch	Sport	2012
326081	z00100326090	Hertha hat ein Recht auf Wiederholung	Sport	2012
326087	z00100326096	Fifa erlaubt Torkamera und Chip im Ball	Sport	2012
326088	z00100326097	Im Krankenhaus von Julija Timoschenko	Sport	2012
326094	z00100326103	Die alte Frau und das Meer	Sport	2012
326095	z00100326104	Die letzte Partie endet remis	Sport	2012
326096	z00100326105	Jupp Heynckes war stets bemüht	Sport	2012
326100	z00100326109	Nicht mehr laufen, klug laufen!	Sport	2012
326101	z00100326110	Schreibt Grass bald ein Bayern-Gedicht?	Sport	2012
326102	z00100326111	Wo bitte geht's zum Märchen?	Sport	2012
326103	z00100326112	"""Janukowitsch hat nichts verstanden"""	Sport	2012
326105	z00100326114	König Zlatan war zu launisch	Sport	2012
326112	z00100326121	Am Ende trauern wieder die Weißen	Sport	2012
326113	z00100326122	Ein Pass, ein Tor, ein Xavi	Sport	2012
326121	z00100326130	Schalke bleibt dran	Sport	2012
326125	z00100326134	Michael Ballack beendet seine Karriere	Sport	2012
326126	z00100326135	Bürgerschaft genehmigt Hilfspaket für Hansa Rostock	Sport	2012
326127	z00100326136	Brink und Reckermann holen als erste Europäer Beachvolleyball-Gold	Sport	2012
326129	z00100326138	Abpfiff	Sport	2012
326131	z00100326140	Wer sind die echten Fans?	Sport	2012
326132	z00100326141	Deutsche Handballer wieder im Olympia-Rennen	Sport	2012
